,motion_id,emotion,emotion_en,talkbacks
14607,4,עצב,sadness,אני רואה נוירוכירורגים מתעדים שיחות בנוגע לבטיחות היחסים של המטופלים והאם הם מרגישים מאוימים או לא
14608,4,עצב,sadness,הרגשתי קצת בחילה אבל פשוט חשבתי שזה עצבים או תחושת חרדה
14609,2,שמחה,joy,הרגשתי שהסתדרתי עם זה בסדר אבל הכיתה באמת התחילה להרגיש שבמקום לדאוג לנושא זה הופך למאבק על הציון שלי
14610,1,פחד,fear,אני מרגיש זכות להיות שם בתקופה מאוד אמיתית ואינטנסיבית זו
14611,5,הפתעה,surprise,אני מרגישה שוב המומה
14612,0,כעס,anger,אני בוכה הרבה והרגשתי דיכאון
14613,1,פחד,fear,אני מרגיש שזו תהיה גישה הרבה יותר מתחשבת ורגישה מצד המעסיקים
14614,3,אהבה,love,אני מרגישה פתאום שאני כועסת עליו לגמרי
14615,0,כעס,anger,אני מרגיש די צולע עכשיו
14616,0,כעס,anger,"סיימתי את הספר הזה בהרגשה קודרת לגמרי, כי כנראה אישיות האימו שלה התחככה בי"
14617,0,כעס,anger,הרגשתי לבד
14618,3,אהבה,love,תמיד שמעתי לבחור בתכונה אחת כדי להגביר את העיניים או השפתיים ואז להקטין את התכונות האחרות ואני אוהב את הכלל הזה אני מקנא בסלינה הנה היא כל כך יפה שיש לה שיער כהה מקסים ועיניים נהדרות שהיא יכולה ללבוש מגוון צבעים כה רחב
14619,0,כעס,anger,אני כל הזמן שוכח אבל לא צריך לא משנה מה קורה אני לא צריך להסס או להתבייש מכדי לחזור לאללה ולעמוד על הרגליים
14620,3,אהבה,love,אני צריך להרגיש מוטרד שהיא ריגלה אבל לא הייתי
14621,0,כעס,anger,אני מרגיש שהוא היה צריך להיענש
14622,1,פחד,fear,אני מרגיש יותר חגיגי
14623,1,פחד,fear,אני מרגיש די נעלה אבל לא במקרה הזה
14624,0,כעס,anger,אני רוצה לעשות זה האחרון כשאנחנו מרגישים שהתעללו בכותבים האלה שמזייפים את זה אנחנו קורעים את מערכת היחסים של הקורא הסופר
14625,1,פחד,fear,"אני שמח לדווח שהצלחתי להגיע קילומטרים עם כאב מינימלי, פשוט הקרחתי אותו לאחר מכן ואני מרגיש בסדר"
14626,0,כעס,anger,אני מרגיש כמו גור כלבים שעבר התעללות
14627,0,כעס,anger,אני מרגישה ממש טיפשה ויותר מקצת בפאניקה אבל אני מתקשרת לרופאים והם רואים אותי מיד
14628,1,פחד,fear,אני חושב שאני זכאי להרגיש קצת ניצחון
14629,1,פחד,fear,אני רוכב כי זה גורם לי להרגיש שלווה וחיה
14630,0,כעס,anger,אני מרגיש כל כך מודחק עם זה עכשיו
14631,1,פחד,fear,חזרתי הביתה בהרגשה נחושה מוטרדת נגעלת ומסורה
14632,1,פחד,fear,פשוט רצתי לפי הרגשה ואני שמח שלא הסתכלתי כי כנראה הייתי מתחרפן מה שקרה קצת מאוחר יותר במירוץ
14633,1,פחד,fear,אני רשמית מרגיש חגיגי
14634,4,עצב,sadness,אני מרגיש די מוזר לכתוב בבלוג על דאודורנט אבל אני קצת סנוב של דאודורנט וממש קשה לי למצוא אחד טוב
14635,0,כעס,anger,אני לא יכול שלא להרגיש כל כך כבד
14636,1,פחד,fear,אני מרגיש מבורך מאוד לקרוא להם אמא ואבא
14637,1,פחד,fear,אני רק אומר לך שהתחושה של החלקה היא לא נעימה
14638,2,שמחה,joy,אני אנוכי אבל אני מרגיש שאני מנסה לגרום לו חרמן זה מיותר כי הוא תמיד חרמן ואני מרגיש שהוא צריך להתאמץ יותר כדי לגרום לי חרמן
14639,1,פחד,fear,לא אכפת לי כמה צ'יזי או צ'יזי אני נשמע עכשיו זו אמת כזו שאני מרגישה בלב שלי שכל כך השתכנעתי שזה הוא שאני לא יכולה להמציא את הדברים האלה לבד
14640,3,אהבה,love,אני יכול לשלוט זה בי ואם אנשים מרגישים שעשיתי להם עוול אני אנסה כמיטב יכולתי לתקן את זה אבל יש אנשים שאתה לא יכול לשמח
14641,1,פחד,fear,אני לא מרגיש שיש מספיק מידע בחוץ כדי שאנשים כמוהו יעודדו אותם ויוכיחו שאוניברסיטה היא לא הדרך היחידה להצליח
14642,1,פחד,fear,אני מרגיש שאני די תמים מהבחינה הזו
14643,3,אהבה,love,הייתי מדמיין שמישהו השיג הרבה יותר ובכל זאת אני לא מרגיש רצון להושיט יד אל הידיים החמדניות והמטפלים ולתת להם את החול שלי משעון החול שלי
14644,0,כעס,anger,אני מרגיש רדום ומקבל לחץ בין העיניים ואני פשוט rfttttttttttsjiowefmklldkavsvdsbtwrsbdvfocxfibjxrklrgrmvaeridubneosdvfrwfd אוקיי להדגיש לא עוזר בכלל זה מחמיר את זה אז אני מנסה להיות רגוע
14645,1,פחד,fear,לא באמת הכרתי הרבה אנשים חולים אחרים אבל כיום אני מכיר ואני כל כך שמח שאני מכיר אנשים אחרים במצב דומה אנשים שבאמת מבינים איך אתה מרגיש זה דבר נפלא
14646,1,פחד,fear,אני לא יודע מה אני מרגיש לגבי כל זה איך אני מרגיש לגבי המקום שלי בו אם אני חושב שהעבודה שלי כנה יותר או פחות משאר דור הקסרים וכן הלאה
14647,3,אהבה,love,אני דואג לגבי כל הזמן שביליתי על המחשב ולגבי איך אני מרגיש כל כך מוסחת מהמסיבה
14648,0,כעס,anger,אני למעשה מתכוון לנסות שוב החודש כי היה לי הרבה דעה ביוני ואני חושב שזה הוביל לי להרגיש קצת רדום אז אצבעות מחזיקות לא טוב הפעם
14649,3,אהבה,love,אבל אני עדיין מרגיש עצבני
14650,3,אהבה,love,גם אני מרגיש עצבני
14651,5,הפתעה,surprise,הרגשתי המום
14652,0,כעס,anger,פשוט נשארתי שם ונתתי לעצמי להרגיש קצת מלנכוליה
14653,0,כעס,anger,אני מרגיש קצת מחורבן זה לא כל כך גרוע כמו לפני שבועיים
14654,0,כעס,anger,אני מרגיש מאוכזב מכדי לקוות למשהו
14655,0,כעס,anger,ניסיתי להיות טבעוני גולמי במשך שבועיים וזה גרם לי להרגיש נורא
14656,3,אהבה,love,אני כל כך כועס על העובדה שאני לא כל כך מוכשר ויצירתי כמו מעצבים רבים אחרים
14657,1,פחד,fear,כלומר אני מרגיש שהאושר והערך העצמי שלי נקבעים במידה רבה על ידי אחרים וזה כמובן לא נכון
14658,4,עצב,sadness,הרגשתי כאילו הלכתי כל כך רחוק עכשיו זה מרגיש כאילו העולם שלי התערער רק לפני כמה ימים
14659,0,כעס,anger,הרגשתי קצת מביך כשראיתי כמה אנשים
14660,3,אהבה,love,אני בפיגור מאוד עם העבודה שלי על רומן הפנטזיה ואני מרגיש מאוד מתוסכל
14661,3,אהבה,love,אני מרגיש אנוכי ומפנק
14662,0,כעס,anger,אמרתי לעצמי שאני מרגיש רדום ועייף שיש לי דברים אחרים לעשות כמו לבזבז זמן בפייסבוק שאני צריך לאכול בלה בלה בלה
14663,0,כעס,anger,יש לי אצבע אחת שמתחילה להרגיש קצת קהה
14664,1,פחד,fear,יש לי בערך זוגות של נעלי עקב שאני כמעט ולא נועל אני אוהב את המראה של עקבים הם תמיד גורמים לי להרגיש די אלגנטי אבל אני פשוט לא יכול לשאת את המחשבה שאני לא יכול באמת להירגע כשאני נועל אותם
14665,0,כעס,anger,אני לא מרגיש חרטה ומבקש סליחה כשאני יודע שעשיתי משהו לא בסדר
14666,1,פחד,fear,אני מרגיש פרסים נדיבים גם לכל הפיינליסטים
14667,1,פחד,fear,אני מרגישה תחושה מתוקה של אופטימיות שנוגעת בחרדה מהימים הקרובים
14668,4,עצב,sadness,אני מרגיש מוזר לשים סקירה בפוסט הזה אז חולה לשמור את זה בקצרה
14669,1,פחד,fear,אני מרגיש מרוצה רק עם פרטים וחלקים קטנים
14670,2,שמחה,joy,אני מרגיש מוערך
14671,0,כעס,anger,"אני מרגיש שאני צריך לצאת לריצה כדי לבזבז את כל האנרגיה האידיוטית הזאת, אבל אני החליט לעשות קצת שיעורי בית עכשיו במקום ולאגור את האנרגיה לאירוע חברתי שאליו אני הולך הערב"
14672,0,כעס,anger,"אני מראה את המזג שלי להורים שלי, אני מאוד מתחרט על שפגעתי בהם"
14673,3,אהבה,love,מקשיבה לשותפה שלי מתגאה בבגדים החדשים שלה
14674,4,עצב,sadness,אני מרגישה כמו מלכה מסויגת שהוטלה עליה לשלוט על אומה של נבלים שהם בדיוק כמוני
14675,3,אהבה,love,התכוונתי לבכות בשלב מסוים יכולתי להרגיש גוש בגרון אבל הצלחתי לעצור את זה מכיוון שדעתי מוסחת יותר מהמחשבה לקיים את כל הנדרים שלי כמו שצריך
14676,0,כעס,anger,אני מרגיש שהוא מאבחן עלוב
14677,1,פחד,fear,אני צריך לצאת לשדות ולפעמים אם אני מרגיש יותר הרפתקני מהרגיל היישר לתוך היער ליד הבית שלי
14678,2,שמחה,joy,i lauper s שמתחיל עם השורה פעם אחר פעם שהיא הייתה שרה במסלול הזיכרון ומרגישה נוסטלגיה
14679,3,אהבה,love,אני מרגישה שמתנהלת מלחמה אלימה בבטן שלי
14680,1,פחד,fear,אני שונא לא להרגיש שימושי
14681,0,כעס,anger,אני פשוט שונא להרגיש רגשות אומללים
14682,0,כעס,anger,אני מרגיש כאילו נענשתי בגלל זה
14683,1,פחד,fear,אני מרגיש מושלם איתך הערות img src http sadlovequotesforhim
14684,5,הפתעה,surprise,אני לא מרגיש מופתע
